4.468217 0.013484 -0.917057 0.778264
4.494553 0.013168 -0.896006 0.820884
4.520319 0.012883 -0.874267 0.867213
4.545580 0.012631 -0.851730 0.917761
4.570416 0.012418 -0.828258 0.973160
4.594923 0.012253 -0.803672 1.034224
4.619224 0.012151 -0.777727 1.102041
4.643492 0.012134 -0.750073 1.178141
4.667988 0.012248 -0.720167 1.264845
4.693165 0.012588 -0.687069 1.366085
4.719051 0.012943 -0.650190 1.485308
4.743471 0.012210 -0.612369 1.614427
4.766497 0.011513 -0.573619 1.753658
4.788263 0.010883 -0.533844 1.903565
4.804878 0.008308 -0.501163 2.031788
4.819605 0.007363 -0.470332 2.156706
4.832910 0.006652 -0.440828 2.279657
4.846278 0.006684 -0.409466 2.413794
4.858465 0.006094 -0.379249 2.546177
4.869655 0.005595 -0.350033 2.676907
4.880030 0.005187 -0.321594 2.806541
4.889721 0.004846 -0.293776 2.935440
4.898827 0.004553 -0.266465 3.063827
4.907425 0.004299 -0.239576 3.191833
4.915575 0.004075 -0.213046 3.319533
4.923327 0.003876 -0.186821 3.446960
4.930722 0.003698 -0.160862 3.574118
4.937796 0.003537 -0.135133 3.700990
4.944578 0.003391 -0.109606 3.827542
4.951094 0.003258 -0.084257 3.953726
4.957366 0.003136 -0.059066 4.079486
4.963414 0.003024 -0.034014 4.204755
4.969256 0.002921 -0.009086 4.329461
4.974908 0.002826 0.015731 4.453526
4.980383 0.002737 0.040449 4.576868
4.985693 0.002655 0.065080 4.699397
4.990851 0.002579 0.089632 4.821025
4.995867 0.002508 0.114114 4.941657
5.000750 0.002441 0.138535 5.061196
5.005508 0.002379 0.162901 5.179543
5.010151 0.002321 0.187219 5.296596
5.014685 0.002267 0.211496 5.412252
5.019117 0.002216 0.235736 5.526405
5.023454 0.002168 0.259946 5.638946
5.027701 0.002124 0.284130 5.749766
5.031864 0.002082 0.308294 5.858754
5.035948 0.002042 0.332443 5.965796
5.039959 0.002005 0.356580 6.070778
5.043900 0.001971 0.380710 6.173581
5.047777 0.001938 0.404837 6.274087
5.051593 0.001908 0.428966 6.372176
5.055352 0.001880 0.453102 6.467725
5.059059 0.001853 0.477248 6.560608
5.062717 0.001829 0.501408 6.650698
5.066329 0.001806 0.525588 6.737866
5.069898 0.001785 0.549791 6.821979
5.073429 0.001766 0.574023 6.902902
5.076925 0.001748 0.598289 6.980497
5.080388 0.001732 0.622593 7.054622
5.083822 0.001717 0.646941 7.125132
5.087230 0.001704 0.671338 7.191877
5.090616 0.001693 0.695792 7.254702
5.093981 0.001683 0.720309 7.313449
5.097330 0.001675 0.744895 7.367952
5.100667 0.001668 0.769560 7.418038
5.103993 0.001663 0.794311 7.463528
5.107313 0.001660 0.819159 7.504233
5.110630 0.001659 0.844114 7.539954
5.113949 0.001659 0.869189 7.570480
5.117273 0.001662 0.894396 7.595586
5.120607 0.001667 0.919753 7.615031
5.123956 0.001674 0.945276 7.628552
5.127324 0.001684 0.970987 7.635864
5.130719 0.001697 0.996910 7.636652
5.134146 0.001714 1.023074 7.630563
5.137614 0.001734 1.049514 7.617198
5.141131 0.001759 1.076273 7.596099
5.144710 0.001789 1.103404 7.566728
5.148362 0.001826 1.130973 7.528444
5.152106 0.001872 1.159068 7.480456
5.155962 0.001928 1.187805 7.421763
5.159961 0.001999 1.217346 7.351044
5.164145 0.002092 1.247927 7.266460
5.168578 0.002217 1.279921 7.165263
5.173371 0.002397 1.313975 7.042893
5.178747 0.002688 1.351431 6.890355
5.185347 0.003300 1.396231 6.682456
5.191530 0.003091 1.436894 6.468982
5.196667 0.002568 1.469641 6.279416
5.201307 0.002320 1.498361 6.099863
5.205956 0.002325 1.526291 5.913064
5.210284 0.002164 1.551496 5.733955
5.214383 0.002049 1.574642 5.560516
5.218318 0.001968 1.596191 5.391181
5.222131 0.001907 1.616433 5.225113
5.225850 0.001859 1.635560 5.061839
5.229494 0.001822 1.653714 4.901085
5.233079 0.001793 1.671002 4.742692
5.236617 0.001769 1.687505 4.586571
5.240118 0.001750 1.703291 4.432682
5.243589 0.001736 1.718415 4.281012
5.247038 0.001725 1.732923 4.131572
5.250472 0.001717 1.746854 3.984385
5.253894 0.001711 1.760242 3.839483
5.257310 0.001708 1.773115 3.696907
5.260725 0.001707 1.785500 3.556700
5.264143 0.001709 1.797419 3.418906
5.267567 0.001712 1.808893 3.283572
5.271000 0.001717 1.819938 3.150745
5.274447 0.001723 1.830573 3.020468
5.277910 0.001732 1.840812 2.892786
5.281393 0.001741 1.850669 2.767740
5.284899 0.001753 1.860156 2.645370
5.288430 0.001766 1.869285 2.525714
5.291989 0.001780 1.878066 2.408804
5.295580 0.001795 1.886510 2.294672
5.299206 0.001813 1.894627 2.183346
5.302868 0.001831 1.902424 2.074850
5.306571 0.001852 1.909911 1.969207
5.310318 0.001873 1.917095 1.866434
5.314111 0.001896 1.923984 1.766545
5.317953 0.001921 1.930584 1.669552
5.321849 0.001948 1.936903 1.575462
5.325800 0.001976 1.942948 1.484280
5.329812 0.002006 1.948724 1.396006
5.333886 0.002037 1.954237 1.310636
5.338028 0.002071 1.959494 1.228165
5.342241 0.002107 1.964499 1.148583
5.346530 0.002144 1.969259 1.071876
5.350898 0.002184 1.973779 0.998028
5.355350 0.002226 1.978063 0.927018
5.359891 0.002271 1.982116 0.858825
5.364526 0.002318 1.985945 0.793421
5.369261 0.002368 1.989552 0.730777
5.374102 0.002420 1.992943 0.670861
5.379055 0.002476 1.996123 0.613637
5.384125 0.002535 1.999095 0.559067
5.389322 0.002598 2.001864 0.507109
5.394652 0.002665 2.004434 0.457720
5.400124 0.002736 2.006809 0.410854
5.405746 0.002811 2.008992 0.366461
5.411528 0.002891 2.010989 0.324491
5.417482 0.002977 2.012802 0.284889
5.423618 0.003068 2.014434 0.247600
5.429950 0.003166 2.015890 0.212565
5.436490 0.003270 2.017171 0.179726
5.443256 0.003383 2.018282 0.149020
5.450262 0.003503 2.019224 0.120383
